Restaurant Name,Inspection Type,Inspection Date,Inspection Score,Street Number,Street Name,Street Unit,Zip,Street Address,Inspection Month,Inspection Year,Lat,Long,Type,Rating,Rating Count
TACOLICIOUS,Routine,12/4/2019,89,1894,ROYAL,#102,75229,1894 ROYAL LN #102,12/1/2019,FY2020,32.8948071,-96.9149555,Restaurant,4.5,486
TACOLINGO,Routine,11/23/2019,89,2301,AKARD,#270,75201,2301 N AKARD ST #270,11/1/2019,FY2020,32.7892021,-96.8055857,Restaurant,4.4,478
TACOS EL PATRON,Follow-up,10/28/2019,91,4291,DALLAS FT WORTH,#170,75211,4291 DALLAS FT WORTH TPKE #170,10/1/2019,FY2020,32.7679811,-96.8951353,Restaurant,4.1,633
TACOS EL REGIO,Routine,8/9/2019,92,5014,DAVIS,,75211,5014 W DAVIS ST,8/1/2019,FY2019,32.7493518,-96.9098872,Restaurant,4.2,361
TACOS KING,Routine,8/29/2018,80,2535,FORT WORTH,,75211,2535 FORT WORTH AVE,8/1/2018,FY2018,32.758872,-96.8643165,Restaurant,3.9,11
TACOS LA ADDICCION,Routine,12/11/2019,89,4970,ILLINOIS,,75211,4970 W ILLINOIS AVE,12/1/2019,FY2020,32.7199305,-96.9081055,Restaurant,4.6,200
TACOS LA BANQUETA PURO D.F,Routine,8/29/2019,91,7233,GASTON,A,75214,7233 GASTON AVE STE A,8/1/2019,FY2019,32.8129614,-96.7316916,Restaurant,4.4,815
TACOS LA BANQUETA PURO D.F.,Routine,10/4/2019,85,1305,CARROLL,,75204,1305 N CARROLL AVE,10/1/2019,FY2020,32.7995016,-96.7771409,Restaurant,4.5,1725
TACOS O QUE,Routine,4/30/2018,89,1150,EMPIRE CENTRAL,#104,75247,1150 EMPIRE CENTRAL PL #104,4/1/2018,FY2018,32.8239178,-96.8747301,Restaurant,4.5,25
TACOS PANCHO,Routine,4/8/2019,85,10245,HARRY HINES,,75220,10245 HARRY HINES BLVD,4/1/2019,FY2019,32.8631065,-96.8814265,Restaurant,5,1
TACOS SAN LUIS,Routine,7/12/2019,90,3662,CAMP WISDOM,#2023,75237,3662 W CAMP WISDOM RD #2023,7/1/2019,FY2019,32.659532,-96.8788097,Restaurant,4.4,8
TACOS Y MAS,Routine,8/14/2019,87,2730,SAMUELL,#170,75223,2730 SAMUELL BLVD #170,8/1/2019,FY2019,32.7927695,-96.7467323,Restaurant,3.7,321
TACOS Y MAS,Routine,12/20/2016,87,2730,SAMUELL,,75223,2730 SAMUELL BLVD,12/1/2016,FY2017,32.7927695,-96.7467323,Restaurant,3.7,321
TAQUERIA,Routine,1/22/2018,95,4950,ILLINOIS,#123,75211,4950 W ILLINOIS AVE #123,1/1/2018,FY2018,32.7193877,-96.9071424,Restaurant,3.8,146
TAQUERIA ACAMBARO,Routine,9/26/2019,100,9334,RL THORNTON,#214C,75228,9334 E RL THORNTON FRWY #214C,9/1/2019,FY2019,32.7959831,-96.6853653,Restaurant,5,1
TAQUERIA ANGIE,Routine,7/15/2019,87,4575,RL THORNTON,,75224,4575 S RL THORNTON FRWY,7/1/2019,FY2019,32.6898564,-96.8242776,Restaurant,4.1,32
TAQUERIA BOCA DEL RIO,Routine,1/9/2020,87,4605,MAPLE,,75219,4605 MAPLE AVE,1/1/2020,FY2020,32.8125878,-96.824253,Restaurant,4.2,28
TAQUERIA CHARLY,Routine,8/21/2019,83,12516,NORTHWEST,#100,75228,12516 E NORTHWEST HWY #100,8/1/2019,FY2019,32.8637579,-96.6650506,Restaurant,4.8,87
TAQUERIA CHIMALHUACAH,Routine,9/9/2019,89,13350,AUDELIA,#100,75243,13350 AUDELIA RD #100,9/1/2019,FY2019,32.9310372,-96.7174997,Restaurant,4.4,257
TAQUERIA DELICIAS,Routine,9/17/2019,84,114,SANER,,75216,114 E SANER AVE,9/1/2019,FY2019,32.7130266,-96.8220696,Restaurant,5,3
TAQUERIA DONA ELVA,Routine,8/19/2019,81,3022,ILLINOIS,,75216,3022 E ILLINOIS AVE,8/1/2019,FY2019,32.716043,-96.7757405,Restaurant,4.4,133
TAQUERIA EL ATORON,Routine,11/25/2019,85,5004,COLUMBIA,#103,75214,5004 COLUMBIA AVE #103,11/1/2019,FY2020,32.7964839,-96.761465,Restaurant,4.3,698
TAQUERIA EL SI HAY,Routine,9/6/2019,80,601,DAVIS,,75208,601 W DAVIS ST,9/1/2019,FY2019,32.7497374,-96.8318089,Restaurant,4.6,1319
TAQUERIA EL TOCALLO,Routine,8/26/2019,80,527,SUNSET,,75208,527 SUNSET AVE,8/1/2019,FY2019,32.7443715,-96.8313942,Restaurant,4.3,217
TAQUERIA FONDITA CELAYA,Routine,5/30/2019,99,10573,DENTON,,75220,10573 DENTON DR,5/1/2019,FY2019,32.8685171,-96.8807094,Restaurant,3.7,9
TAQUERIA JUANITA BONITA,Routine,7/16/2019,93,6929,SCYENE,,75227,6929 SCYENE RD,7/1/2019,FY2019,32.7639192,-96.7016499,Restaurant,4.5,178
TAQUERIA LA BENDICION DE DIOS,Routine,9/20/2017,83,3662,CAMP WISDOM,#2029,75237,3662 W CAMP WISDOM RD #2029,9/1/2017,FY2017,32.6592753,-96.878684,Restaurant,4.5,2
TAQUERIA LA ESPERANZA,Routine,11/7/2019,88,2992,WALNUT HILL,#B,75229,2992 WALNUT HILL LN STE #B,11/1/2019,FY2020,32.8806332,-96.878011,Restaurant,4.8,11
TAQUERIA LA FAMOSITA,Routine,10/2/2019,85,11716,FERGUSON,,75228,11716 FERGUSON RD,10/1/2019,FY2020,32.8544001,-96.6498856,Restaurant,4.8,24
TAQUERIA LA FAMOSITA,Follow-up,10/3/2018,87,10342,FERGUSON,,75228,10342 FERGUSON RD,10/1/2018,FY2019,32.8358304,-96.6717123,Restaurant,4.6,27
TAQUERIA LA PROVIDENCIA,Routine,8/19/2019,86,206,MADISON,,75208,206 S MADISON AVE,8/1/2019,FY2019,32.7438518,-96.826294,Restaurant,4.6,77
TAQUERIA LA SALSA VERDE (INSIDE),Routine,12/5/2019,88,14225,COIT,,75254,14225 COIT,12/1/2019,FY2020,32.9432211,-96.7698308,Restaurant,4.3,615
TAQUERIA LA UNION,Routine,8/15/2019,90,6326,C F HAWN,,75217,6326 C F HAWN FRWY,8/1/2019,FY2019,32.7334207,-96.7117577,Restaurant,4.1,75
TAQUERIA LA VENTANA,Routine,4/29/2019,87,920,HARWOOD,#140,75201,920 S HARWOOD ST #140,4/1/2019,FY2019,32.77747,-96.7900856,Restaurant,4.4,355
TAQUERIA LA VERACRUZANA,Routine,8/5/2019,80,1817,EDGEFIELD,,75224,1817 S EDGEFIELD AVE,8/1/2019,FY2019,32.7275297,-96.8447944,Restaurant,4.3,85
TAQUERIA LA VICTORIA,Routine,12/27/2019,85,2851,WESTMORELAND,,75233,2851 S WESTMORELAND RD,12/1/2019,FY2020,32.7152293,-96.8746197,Restaurant,4.1,226
TAQUERIA LOS ALSOS DE JALISCO,Routine,10/8/2019,95,6012,ABRAMS,#102,75231,6012 ABRAMS RD #102,10/1/2019,FY2020,32.8577929,-96.7475172,Restaurant,3.5,250
TAQUERIA LOS CUATES,Routine,8/12/2019,85,440,BUCKNER,#103,75217,440 S BUCKNER BLVD #103,8/1/2019,FY2019,32.7192794,-96.6827125,Restaurant,4.2,111
TAQUERIA LUPITAS,Routine,8/1/2019,90,9628,OVERLAKE,#100,75220,9628 OVERLAKE DR #100,8/1/2019,FY2019,32.8575629,-96.8703306,Restaurant,3.7,62
TAQUERIA MI TIERRITA,Routine,10/11/2019,91,2838,DAVIS,,75211,2838 W DAVIS ST,10/1/2019,FY2020,32.749127,-96.868307,Restaurant,4.1,147
TAQUERIA PANCHITO,Routine,12/11/2019,91,803,BEACON,#100,75223,803 S BEACON ST #100,12/1/2019,FY2020,32.796365,-96.7506275,Restaurant,4.3,144
TAQUERIA PINOCHO,Routine,8/2/2019,80,118,CARROLL,,75226,118 S CARROLL AVE,8/1/2019,FY2019,32.7915391,-96.7669861,Restaurant,4.1,326
TAQUERIA RICONADA,Routine,8/12/2019,83,2306,MOUNTAIN LAKE,,75224,2306 MOUNTAIN LAKE RD,8/1/2019,FY2019,32.7213481,-96.8559561,Restaurant,4.1,9
TAQUERIA ROSITA'S,Routine,10/28/2019,90,16201,SEAGOVILLE,#A,75253,16201 SEAGOVILLE RD #A,10/1/2019,FY2020,32.6775932,-96.5785183,Restaurant,4.7,3
TAQUERIA TAXCO,Routine,8/6/2019,88,3025,WEBB CHAPEL,#103,75220,3025 WEBB CHAPEL EXT #103,8/1/2019,FY2019,32.8587334,-96.8688169,Restaurant,4.4,43
TAQUERIA TAXCO,Routine,7/22/2019,82,2909,IRVING,,75247,2909 IRVING BLVD,7/1/2019,FY2019,32.8098672,-96.851468,Restaurant,4,1066
TAQUERIA TIERRA CALIENTE,Routine,7/10/2019,96,9429,EL CENTRO,#102,75220,9429 EL CENTRO DR #102,7/1/2019,FY2019,32.8635616,-96.8586993,Restaurant,4.6,34
TAQUERIA TIQUICHEO,Routine,8/26/2019,92,110,MARSALIS,#A,75203,110 S MARSALIS AVE STE #A,8/1/2019,FY2019,32.7477603,-96.8154146,Restaurant,4.2,74
TAQUERIA VALERIANA,Routine,8/24/2019,92,3240,SAMUELL,,75223,3240 SAMUELL BLVD,8/1/2019,FY2019,32.7928011,-96.7388362,Restaurant,4.1,23
TAQUERIA VAZQUEZ,Routine,8/12/2019,80,2410,HAMPTON,#100,75224,2410 S HAMPTON RD #100,8/1/2019,FY2019,32.7218471,-96.8567941,Restaurant,4,185
TAQUERIA Y RESTAURANTE LINDA VISTA,Routine,11/24/2019,80,10788,HARRY HINES,#B28,75220,10788 HARRY HINES BLVD #B28,11/1/2019,FY2020,32.8740701,-96.8825219,Restaurant,3.4,9
TAQUERIA'S ROJAS,Routine,4/16/2019,90,1328,JIM MILLER,#101,75217,1328 N JIM MILLER RD #101,4/1/2019,FY2019,32.7354789,-96.6998733,Restaurant,4.3,216
TASTE STATE & ALLEN BAR,Routine,9/18/2019,83,2400,ALLEN,,75204,2400 ALLEN ST,9/1/2019,FY2019,32.7975352,-96.7979877,Restaurant,4.3,410
TAVERNA PIZZEIA & RISOTTERIA,Routine,8/20/2019,90,3312,KNOX,,75205,3312 KNOX ST,8/1/2019,FY2019,32.8240749,-96.7907083,Restaurant,4.5,501
TEA SHOP,Routine,7/10/2019,89,5521,GREENVILLE,#108,75206,5521 GREENVILLE AVE #108,7/1/2019,FY2019,32.853688,-96.7698721,Restaurant,4.4,570
TEAL'S BBQ,Routine,6/23/2017,85,4858,EAST GRAND,A,75223,4858 EAST GRAND AVE STE A,6/1/2017,FY2017,32.7874716,-96.7535956,Restaurant,3,1
TEAM BUILDING WITH TASTE,Routine,7/17/2019,98,18101,PRESTON,#302,75252,18101 PRESTON RD #302,7/1/2019,FY2019,32.9987735,-96.7990149,Restaurant,4.7,126
TEEKEE'S SHAVED ICE,Routine,9/25/2017,87,1626,MORRELL,,75203,1626 MORRELL AVE,9/1/2017,FY2017,32.738791,-96.797993,Restaurant,4.5,95
TEI AN,Routine,8/14/2019,89,1722,ROUTH,#110,75238,1722 ROUTH ST STE #110,8/1/2019,FY2019,32.7919671,-96.7951263,Restaurant,4.4,336
TEJANO BBQ & MORE,Routine,11/18/2019,95,17509,COIT,#2,75252,17509 COIT RD #2,11/1/2019,FY2020,32.9893947,-96.7687499,Restaurant,4.5,373
TEJANO'S DINER,Routine,9/17/2019,91,8318,LAKE JUNE,,75217,8318 LAKE JUNE RD,9/1/2019,FY2019,32.7338291,-96.6774908,Restaurant,4.3,184
TEJAS,Routine,11/26/2019,80,250,BISHOP,#110,75208,250 N BISHOP AVE #110,11/1/2019,FY2020,32.746813,-96.8283024,Restaurant,4.2,169
TEN,Routine,9/5/2019,80,1888,SYLVAN,#F100,75208,1888 SYLVAN AVE #F100,9/1/2019,FY2019,32.7696058,-96.8355181,Restaurant,4.6,996
TEN ELEVEN GRILL,Routine,10/25/2018,86,1011,CORINTH,,75215,1011 CORINTH ST,10/1/2018,FY2019,32.7649761,-96.7898317,Restaurant,4.4,327
TEPA BAR & GRILL,Routine,8/8/2019,81,428,HAMPTON,,75208,428 S HAMPTON RD,8/1/2019,FY2019,32.7416219,-96.8560561,Restaurant,4,544
TERIYAKI HOUSE,Routine,11/4/2019,94,4344,HAMPTON,#150,75232,4344 S HAMPTON RD #150,11/1/2019,FY2020,32.6908138,-96.8565846,Restaurant,4.6,95
TEXADELPHIA,Follow-up,12/13/2019,85,5500,GREENVILLE,#600,75206,5500 GREENVILLE AVE #600,12/1/2019,FY2020,32.8521485,-96.7683882,Restaurant,3.8,458
TEXAS BEST SMOKEHOUSE,Routine,10/10/2019,95,4880,MOUNTAIN CREEK,#120,75236,4880 MOUNTAIN CREEK PKWY #120,10/1/2019,FY2020,32.6723887,-96.968205,Restaurant,4.4,133
TEXAS CATERING,Routine,12/26/2019,94,6211,OWENS,#130,75235,6211 OWENS ST #130,12/1/2019,FY2020,32.8271869,-96.8388232,Restaurant,4.7,48
TEXAS DE BRAZIL,Routine,7/19/2019,86,2727,CEDAR SPRINGS,,75201,2727 CEDAR SPRINGS RD,7/1/2019,FY2019,32.8015462,-96.8061695,Restaurant,4.6,1466
TEXAS SEAFOOD MARKETS,Routine,12/19/2018,80,4831,LANCASTER,#B,75216,4831 S LANCASTER RD #B,12/1/2018,FY2019,32.68936,-96.7916705,Restaurant,4.3,476
TEXAS WING STOP,Routine,4/30/2019,85,3118,AL LIPSCOMB,,75215,3118 AL LIPSCOMB WAY,4/1/2019,FY2019,32.7752059,-96.7673889,Restaurant,4.3,150
TGS MINI MART & CAR WASH,Routine,5/15/2019,92,2917,LOMBARDY,,75220,2917 LOMBARDY LN,5/1/2019,FY2019,32.8670893,-96.875996,Restaurant,3.8,364
THAI LAO EXPRESS,Routine,12/12/2019,94,19129,PRESTON,#160,75252,19129 PRESTON RD #160,12/1/2019,FY2020,33.0085612,-96.7961691,Restaurant,4.5,644
THAI OPAL,Routine,10/2/2019,92,6300,SKILLMAN,#156,75231,6300 SKILLMAN ST #156,10/1/2019,FY2020,32.863771,-96.74598,Restaurant,4.5,1635
THAI SPICE,Routine,12/16/2019,89,18111,DALLAS,#200,75287,18111 N DALLAS PKWY #200,12/1/2019,FY2020,32.9958891,-96.8302009,Restaurant,4.4,544
THAI THAI,Follow-up,10/9/2019,80,1731,GREENVILLE,,75206,1731 GREENVILLE AVE,10/1/2019,FY2020,32.8119547,-96.7707021,Restaurant,4.5,424
THAI WOK IN & GO,Routine,7/29/2019,98,11742,MARSH,#B,75229,11742 MARSH LN #B,7/1/2019,FY2019,32.9088179,-96.855661,Restaurant,4.4,482
THE ALCOVE,Routine,3/2/2019,89,2907,STATE,,75204,2907 STATE ST,3/1/2019,FY2019,32.7975654,-96.7978572,Restaurant,4.3,410
THE ALLIGATOR,Routine,8/3/2017,60,9540,GARLAND,862,75218,9540 GARLAND RD STE 862,8/1/2017,FY2017,32.8340022,-96.701326,Restaurant,4.6,590
THE ARMORY DE,Routine,12/30/2019,93,2714,ELM,,75226,2714 ELM ST,12/1/2019,FY2020,32.784475,-96.784087,Restaurant,4.1,705
THE ARTISAN,Routine,10/22/2019,86,2330,FLORA,#200,75201,2330 FLORA ST #200,10/1/2019,FY2020,32.7895254,-96.7977448,Restaurant,4.6,33
THE ARTISAN,Routine,10/22/2019,88,2330,FLORA,#300,75201,2330 FLORA ST #300,10/1/2019,FY2020,32.7895254,-96.7977448,Restaurant,4.6,33
THE BEST HOT DOG IN TOWN,Routine,12/3/2018,95,8017,LAKE JUNE,,75217,8017 LAKE JUNE RD,12/1/2018,FY2019,32.7347389,-96.6839031,Restaurant,3.9,535
THE BIG MOUTH BURGER COMPANY,Routine,5/31/2019,80,1323,CLARENDON,#A,75208,1323 W CLARENDON DR #A,5/1/2019,FY2019,32.7352142,-96.844,Restaurant,4.8,69
THE BLUE FISH,Routine,12/17/2019,87,18149,DALLAS,#100,75287,18149 DALLAS PKWY #100,12/1/2019,FY2020,32.9965207,-96.8306615,Restaurant,4.4,312
THE BOILING CRAB,Routine,12/27/2019,87,10560,WALNUT,#100,75243,10560 WALNUT ST #100,12/1/2019,FY2020,32.9160057,-96.7015929,Restaurant,4.5,2422
THE CAPITAL GRILLE,Routine,11/27/2019,93,500,CRESCENT,#135,75201,500 CRESCENT CT #135,11/1/2019,FY2020,32.7950842,-96.8047,Restaurant,4.8,5
THE CARIBBEAN CABANA,Routine,1/6/2020,92,920,HARWOOD,#174,75201,920 S HARWOOD #174,1/1/2020,FY2020,32.77747,-96.7900856,Restaurant,4.4,355
THE CRAB STATION,Routine,9/16/2019,98,2813,COMMERCE,,75226,2813 COMMERCE ST,9/1/2019,FY2019,32.7835797,-96.7826403,Restaurant,4.2,291
THE CRAB STATION OYSTER BAR,Routine,8/27/2019,84,9780,WALNUT,#270,75243,9780 WALNUT ST #270,8/1/2019,FY2019,32.9216441,-96.719405,Restaurant,4.3,2106
THE DEN & RUMOR LOUNGE,Routine,9/22/2017,97,2710,MCKINNEY,A,75204,2710 MCKINNEY AVE A,9/1/2017,FY2017,32.8048027,-96.7987686,Restaurant,5,1
THE DEN & RUMOR LOUNGE,Routine,9/22/2017,100,2710,MCKINNEY,B,75204,2710 MCKINNEY AVE B,9/1/2017,FY2017,32.7978093,-96.8009976,Restaurant,4.4,639
THE DONUT PALACE,Routine,1/9/2020,94,9751,WALNUT,#106,75243,9751 WALNUT ST #106,1/1/2020,FY2020,32.9239514,-96.7189877,Restaurant,4.1,50
THE DONUT SHOP,Routine,10/7/2019,85,1820,MOCKINGBIRD,14,75235,1820 W MOCKINGBIRD LN 14,10/1/2019,FY2020,32.8216964,-96.8541098,Restaurant,4.6,712
THE DOUGH DOUGH,Routine,3/13/2019,92,5915,FOREST,#320,75230,5915 FOREST LN #320,3/1/2019,FY2019,32.9105913,-96.8062114,Restaurant,4.4,172
THE DREAM CAFE,Routine,7/11/2019,83,2800,ROUTH,#170,75201,2800 ROUTH ST #170,7/1/2019,FY2019,32.7990123,-96.8034173,Restaurant,4.2,190
THE DUBLINER,Routine,7/25/2019,91,2818,GREENVILLE,,75206,2818 GREENVILLE AVE,7/1/2019,FY2019,32.8235834,-96.769948,Restaurant,4.3,672
THE DUMP - THE DUMP,Routine,2/19/2019,100,2500,VICTORY,3003,75201,2500 VICTORY AVE PLTM 3003,2/1/2019,FY2019,32.7903143,-96.810148,Restaurant,1,1
THE FOUNDERY,Routine,10/17/2018,98,2303,PITTMAN,B,75208,2303 PITTMAN ST STE B,10/1/2018,FY2019,32.7727821,-96.8315408,Restaurant,4.2,638
THE GEM,Routine,12/20/2018,89,5915,FOREST,#360,75230,5915 FOREST LN #360,12/1/2018,FY2019,32.9105913,-96.8062114,Restaurant,4.4,172
THE GEM,Routine,12/10/2018,97,6030,LUTHER,#160,75225,6030 LUTHER LN #160,12/1/2018,FY2019,32.8631956,-96.8070479,Restaurant,4.4,1173
THE HEIGHTS,Routine,11/6/2019,81,2015,ABRAMS,,75214,2015 ABRAMS PKWY,11/1/2019,FY2020,32.8144457,-96.7531624,Restaurant,4.4,385
THE HENRY,Routine,9/17/2019,93,2301,AKARD,,75201,2301 N AKARD ST,9/1/2019,FY2019,32.7892021,-96.8055857,Restaurant,4.4,478
THE HIDEOUT,Routine,10/8/2018,93,1910,PACIFIC,#210,75201,1910 PACIFIC AVE #210,10/1/2018,FY2019,32.7826453,-96.7954613,Restaurant,4.3,11
THE INDEPENDENT HOUSE & EATERY,Routine,2/1/2019,93,2712,MAIN,,75226,2712 MAIN ST,2/1/2019,FY2019,32.7837296,-96.7834961,Restaurant,4.1,1169
THE ISLAND SPOT,Routine,12/4/2019,80,309,JEFFERSON,,75208,309 W JEFFERSON BLVD,12/1/2019,FY2020,32.7433396,-96.8267146,Restaurant,4,65
THE JUICE BAR,Routine,11/8/2018,91,12050,INWOOD,#120,75244,12050 INWOOD RD #120,11/1/2018,FY2019,32.9127177,-96.8179008,Restaurant,4.1,334
THE JUNGLE BURGER,Routine,1/16/2019,80,4515,VILLAGE FAIR,#A-1,75224,4515 VILLAGE FAIR DR #A-1,1/1/2019,FY2019,32.6919514,-96.8287796,Restaurant,4.3,3
THE KINGS ONE STOP SHOP,Routine,11/19/2018,98,9750,WALNUT,#170,75243,9750 WALNUT ST STE #170,11/1/2018,FY2019,32.9228378,-96.7204773,Restaurant,4,23
THE KITCHEN AT PRESTON TRL,Routine,7/17/2019,96,17370,PRESTON,#415,75252,17370 PRESTON RD #415,7/1/2019,FY2019,32.9890394,-96.801289,Restaurant,4.4,674
THE KOLACHE,Routine,12/4/2019,99,18101,PRESTON,#204A,75252,18101 PRESTON RD #204A,12/1/2019,FY2020,32.9987735,-96.7990149,Restaurant,4.7,126
THE LOCAL OAK,Routine,8/14/2019,89,409,ZANG,,75208,409 N ZANG BLVD,8/1/2019,FY2019,32.7485748,-96.8250687,Restaurant,4.5,488
THE LUNCH ROOM,Routine,9/17/2019,86,305,SANER,#A,75216,305 E SANER AVE #A,9/1/2019,FY2019,32.7133656,-96.8202993,Restaurant,4.4,151
THE MAIN PLACE GIFTS CONV,Routine,1/8/2020,97,1717,MAIN,#C120,75201,1717 MAIN ST #C120,1/1/2020,FY2020,32.7816486,-96.796842,Restaurant,4.2,605
THE MARKET LOCAL COMFORT CAFE,Routine,1/8/2020,94,13534,PRESTON,,75240,13534 PRESTON RD,1/1/2020,FY2020,32.9317731,-96.8031373,Restaurant,3.9,213
THE MAVERICK,Routine,10/23/2019,82,1404,MAIN,,75202,1404 MAIN ST,10/1/2019,FY2020,32.7802677,-96.8000003,Restaurant,4.4,248
THE MINING COMPANY,Routine,11/25/2019,95,3903,CEDAR SPRINGS,,75219,3903 CEDAR SPRINGS RD,11/1/2019,FY2020,32.8104093,-96.8107801,Restaurant,4.5,1196
THE MIXING BOWL BAKERY,Routine,12/4/2019,97,3800,DAVIS,,75211,3800 W DAVIS ST,12/1/2019,FY2020,32.7493029,-96.8809047,Restaurant,4,1
THE NEW BRASS RAIL,Routine,5/15/2019,98,3941,COCKRELL HILL,,75236,3941 S COCKRELL HILL RD,5/1/2019,FY2019,32.6950949,-96.8918521,Restaurant,5,3
THE OCEANAIRE,Routine,8/27/2019,94,13340,DALLAS,1369,75240,13340 DALLAS PKWY 1369,8/1/2019,FY2019,32.9300017,-96.8204251,Restaurant,4.5,626
THE ORIGINAL COCKPIT,Routine,3/27/2019,94,9454,MARSH,,75250,9454 MARSH LN,3/1/2019,FY2019,32.8628923,-96.8555613,Restaurant,4.2,266
THE ORIGINAL PANCAKE HOUS,Routine,12/4/2019,93,4343,NORTHWEST,#375,75220,4343 W NORTHWEST HWY #375,12/1/2019,FY2020,32.8647917,-96.8358536,Restaurant,4.2,179
THE ORIGINAL PANCAKE HOUS,Routine,8/14/2019,88,2900,LEMMON,,75219,2900 LEMMON AVE,8/1/2019,FY2019,32.8049438,-96.7968819,Restaurant,4.3,1131
THE POWER HOUSE DELI,Routine,11/13/2019,87,601,AKARD,,75201,601 N AKARD ST,11/1/2019,FY2020,32.7848387,-96.8011078,Restaurant,4.5,860
THE SHELL SHACK,Routine,2/28/2018,88,2916,MCKINNEY,,75204,2916 MCKINNEY AVE,2/1/2018,FY2018,32.8002904,-96.8005433,Restaurant,4.6,23
THE SLOW BONE,Routine,8/28/2019,90,2234,IRVING,,75207,2234 IRVING BLVD,8/1/2019,FY2019,32.7963293,-96.8342246,Restaurant,4.6,1130
THE SMOKEY JOES BBQ,Routine,8/28/2019,80,6407,RL THORNTON,,75232,6407 S RL THORNTON FRWY,8/1/2019,FY2019,32.6700953,-96.8232993,Restaurant,4.4,758
THE THEODORE,Routine,2/7/2018,87,8687,CENTRAL,#1804,75225,8687 N CENTRAL EXPW STE #1804,2/1/2018,FY2018,32.8687682,-96.7692323,Restaurant,2.9,38
THREE BIRDS,Routine,8/8/2019,95,700,PEARL,#G106,75201,700 N PEARL ST #G106,8/1/2019,FY2019,32.7871929,-96.7953451,Restaurant,4.1,40
THREE LINKS,Routine,12/16/2019,96,2704,ELM,,75226,2704 ELM ST,12/1/2019,FY2020,32.7843092,-96.7844781,Restaurant,4.1,705
TIENDA CHORIS,Routine,3/22/2018,96,833,JEFFERSON,,75208,833 W JEFFERSON BLVD,3/1/2018,FY2018,32.7433171,-96.8373275,Restaurant,4.6,60
TIENDA HISPANO,Routine,2/11/2019,98,303,JEFFERSON,,75203,303 E JEFFERSON BLVD,2/1/2019,FY2019,32.745178,-96.820546,Restaurant,4.4,129
TIENDA LATINA & BAKER,Routine,1/13/2020,92,4950,ILLINOIS,#115,75211,4950 W ILLINOIS AVE #115,1/1/2020,FY2020,32.7193877,-96.9071424,Restaurant,3.8,146
TIENDA SANTA ROSA,Routine,12/27/2019,83,521,DAVIS,,75208,521 W DAVIS ST,12/1/2019,FY2020,32.749665,-96.8313434,Restaurant,4.6,1319
TIENDA Y RESTAURANT LA CENTRAL,Routine,11/25/2019,80,2220,HIGHLAND,#B,75228,2220 HIGHLAND RD #B,11/1/2019,FY2020,32.8019913,-96.714553,Restaurant,4,69
TIENDA Y RESTAURANTE LA CAMPIñA SAL,Routine,10/27/2019,91,10818,DENNIS,102,75229,10818 DENNIS RD 102,10/1/2019,FY2020,32.8958543,-96.8809729,Restaurant,3.9,57
TIFF'S TREATS,Routine,12/12/2018,96,8611,HILLCREST,#130,75225,8611 HILLCREST RD #130,12/1/2018,FY2019,32.86687,-96.7871977,Restaurant,4.4,21
TIKKA N KABAB,Routine,7/3/2019,91,7859,MCCALLUM,#106,75252,7859 MCCALLUM BLVD #106,7/1/2019,FY2019,32.9882693,-96.7694961,Restaurant,4.3,138
TINY VICTORIES,Routine,12/27/2018,90,604,TYLER,,75208,604 N TYLER ST,12/1/2018,FY2019,32.7496496,-96.8372355,Restaurant,4.4,91
TIPICO'S,Routine,8/1/2019,82,3118,NORTHWEST,,75220,3118 W NORTHWEST HWY,8/1/2019,FY2019,32.8547478,-96.867534,Restaurant,4.4,1528
TIPPY'S THAI CAFE,Routine,6/24/2019,94,12835,PRESTON,#310,75230,12835 PRESTON RD #310,6/1/2019,FY2019,32.9240625,-96.805524,Restaurant,3.9,317
TIPPY'S THAI CAFE,Routine,9/13/2018,96,12835,PRESTON,310,75230,12835 PRESTON RD STE 310,9/1/2018,FY2018,32.9240625,-96.805524,Restaurant,3.9,317
TJ CAJUN SEAFOOD & WINGS,Routine,7/1/2019,86,8131,FOREST,,75243,8131 FOREST LN,7/1/2019,FY2019,32.9095982,-96.7644344,Restaurant,4.4,376
TOASTED COFFEE & KITCHEN,Routine,9/12/2019,85,5420,ROSS,#180,75206,5420 ROSS AVE #180,9/1/2019,FY2019,32.810594,-96.7707093,Restaurant,4.2,605
TOBACCO ZONE,Routine,6/20/2017,96,2017,DAVIS,,75208,2017 W DAVIS ST,6/1/2017,FY2017,32.7498786,-96.8516488,Restaurant,4.6,934
TOM THUMB /STARBUCKS,Routine,10/17/2019,95,14999,PRESTON,,75254,14999 PRESTON RD,10/1/2019,FY2020,32.9530094,-96.8059163,Restaurant,3.5,121
TONY'S NEIGHBORHOOD FOOD,Routine,12/6/2019,99,820,FITZHUGH,,75246,820 N FITZHUGH AVE,12/1/2019,FY2020,32.8001256,-96.7688845,Restaurant,4.5,33
TOP CAT,Routine,5/8/2019,83,1717,ELSIE FAYE HEGGINS,,75215,1717 ELSIE FAYE HEGGINS ST,5/1/2019,FY2019,32.7493667,-96.7619178,Restaurant,3.9,752
TOP POT DOUGHNUTS,Routine,8/29/2019,89,2937,GREENVILLE,#190,75206,2937 GREENVILLE AVE #190,8/1/2019,FY2019,32.8241899,-96.7704405,Restaurant,2.6,72
