Restaurant Name,Inspection Type,Inspection Date,Inspection Score,Street Number,Street Name,Street Unit,Zip,Street Address,Inspection Month,Inspection Year,Lat,Long,Type,Rating,Rating Count
TACO PRONTO,Routine,10/16/2019,80,6801,HARRY HINES,,75235,6801 HARRY HINES BLVD,10/1/2019,FY2020,32.8236756,-96.8527582,Restaurant,4.2,199
TACO RICO TAQUERIA,Routine,8/5/2019,80,2850,CLARENDON,,75211,2850 W CLARENDON DR,8/1/2019,FY2019,32.7342598,-96.8686284,Restaurant,4.2,214
TACO SHOP,Routine,7/26/2019,94,4105,CAMP WISDOM,,75237,4105 W CAMP WISDOM RD,7/1/2019,FY2019,32.6621626,-96.8858698,Restaurant,4.1,79
TACO STOP,Routine,8/30/2019,93,1900,IRVING,,75207,1900 IRVING BLVD,8/1/2019,FY2019,32.7946447,-96.8267175,Restaurant,4.2,294
TACO Y MAS,Routine,10/7/2019,80,5419,ROSS,,75205,5419 ROSS AVE,10/1/2019,FY2020,32.8110328,-96.7707472,Restaurant,4.2,605
TACO Y VINO,Routine,11/26/2019,80,213,8TH,,75208,213 W 8TH ST,11/1/2019,FY2020,32.7482158,-96.8251961,Bar,4.7,200
TACODELI,Routine,1/6/2020,100,8031,WALNUT HILL,#1050,75231,8031 WALNUT HILL LN #1050,1/1/2020,FY2020,32.8806993,-96.7678644,Restaurant,4.4,403
TACOLICIOUS,Routine,12/4/2019,89,1894,ROYAL,#102,75229,1894 ROYAL LN #102,12/1/2019,FY2020,32.8948071,-96.9149555,Restaurant,4.5,486
TACOLINGO,Routine,11/23/2019,89,2301,AKARD,#270,75201,2301 N AKARD ST #270,11/1/2019,FY2020,32.7892021,-96.8055857,Restaurant,4.4,478
TACOS EL PATRON,Follow-up,10/28/2019,91,4291,DALLAS FT WORTH,#170,75211,4291 DALLAS FT WORTH TPKE #170,10/1/2019,FY2020,32.7679811,-96.8951353,Restaurant,4.1,633
TACOS EL REGIO,Routine,8/9/2019,92,5014,DAVIS,,75211,5014 W DAVIS ST,8/1/2019,FY2019,32.7493518,-96.9098872,Restaurant,4.2,361
TACOS KING,Routine,8/29/2018,80,2535,FORT WORTH,,75211,2535 FORT WORTH AVE,8/1/2018,FY2018,32.758872,-96.8643165,Restaurant,3.9,11
TACOS LA ADDICCION,Routine,12/11/2019,89,4970,ILLINOIS,,75211,4970 W ILLINOIS AVE,12/1/2019,FY2020,32.7199305,-96.9081055,Restaurant,4.6,200
TACOS LA BANQUETA PURO D.F,Routine,8/29/2019,91,7233,GASTON,A,75214,7233 GASTON AVE STE A,8/1/2019,FY2019,32.8129614,-96.7316916,Restaurant,4.4,815
TACOS LA BANQUETA PURO D.F.,Routine,10/4/2019,85,1305,CARROLL,,75204,1305 N CARROLL AVE,10/1/2019,FY2020,32.7995016,-96.7771409,Restaurant,4.5,1725
TACOS LA ESQUINA,Routine,1/31/2018,80,839,JEFFERSON,,75208,839 W JEFFERSON BLVD,1/1/2018,FY2018,32.7434019,-96.8374356,Restaurant,,
TACOS MARIACHI,Routine,10/24/2019,80,602,SINGLETON,,75212,602 SINGLETON BLVD,10/1/2019,FY2020,32.7783887,-96.8333052,Restaurant,,
TACOS O QUE,Routine,4/30/2018,89,1150,EMPIRE CENTRAL,#104,75247,1150 EMPIRE CENTRAL PL #104,4/1/2018,FY2018,32.8239178,-96.8747301,Restaurant,4.5,25
TACOS PANCHO,Routine,4/8/2019,85,10245,HARRY HINES,,75220,10245 HARRY HINES BLVD,4/1/2019,FY2019,32.8631065,-96.8814265,Restaurant,5,1
TACOS SAN LUIS,Routine,7/12/2019,90,3662,CAMP WISDOM,#2023,75237,3662 W CAMP WISDOM RD #2023,7/1/2019,FY2019,32.659532,-96.8788097,Restaurant,4.4,8
TACOS Y MAS,Routine,8/14/2019,87,2730,SAMUELL,#170,75223,2730 SAMUELL BLVD #170,8/1/2019,FY2019,32.7927695,-96.7467323,Restaurant,3.7,321
TACOS Y MAS,Routine,12/20/2016,87,2730,SAMUELL,,75223,2730 SAMUELL BLVD,12/1/2016,FY2017,32.7927695,-96.7467323,Restaurant,3.7,321
TAPAS CASTILLE,Routine,3/5/2018,91,3011,GULDEN,#116,75212,3011 GULDEN LN #116,3/1/2018,FY2018,32.7793722,-96.8289924,Bar,4.2,455
TAQUERIA,Routine,1/22/2018,95,4950,ILLINOIS,#123,75211,4950 W ILLINOIS AVE #123,1/1/2018,FY2018,32.7193877,-96.9071424,Restaurant,3.8,146
TAQUERIA ACAMBARO,Routine,9/26/2019,100,9334,RL THORNTON,#214C,75228,9334 E RL THORNTON FRWY #214C,9/1/2019,FY2019,32.7959831,-96.6853653,Restaurant,5,1
TAQUERIA ANGIE,Routine,7/15/2019,87,4575,RL THORNTON,,75224,4575 S RL THORNTON FRWY,7/1/2019,FY2019,32.6898564,-96.8242776,Restaurant,4.1,32
TAQUERIA BOCA DEL RIO,Routine,1/9/2020,87,4605,MAPLE,,75219,4605 MAPLE AVE,1/1/2020,FY2020,32.8125878,-96.824253,Restaurant,4.2,28
TAQUERIA CHARLY,Routine,8/21/2019,83,12516,NORTHWEST,#100,75228,12516 E NORTHWEST HWY #100,8/1/2019,FY2019,32.8637579,-96.6650506,Restaurant,4.8,87
TAQUERIA CHIMALHUACAH,Routine,9/9/2019,89,13350,AUDELIA,#100,75243,13350 AUDELIA RD #100,9/1/2019,FY2019,32.9310372,-96.7174997,Restaurant,4.4,257
TAQUERIA DELICIAS,Routine,9/17/2019,84,114,SANER,,75216,114 E SANER AVE,9/1/2019,FY2019,32.7130266,-96.8220696,Restaurant,5,3
TAQUERIA DONA ELVA,Routine,8/19/2019,81,3022,ILLINOIS,,75216,3022 E ILLINOIS AVE,8/1/2019,FY2019,32.716043,-96.7757405,Restaurant,4.4,133
TAQUERIA EL ATORON,Routine,11/25/2019,85,5004,COLUMBIA,#103,75214,5004 COLUMBIA AVE #103,11/1/2019,FY2020,32.7964839,-96.761465,Restaurant,4.3,698
TAQUERIA EL GUACHE,Routine,2/13/2017,89,2410,WALNUT HILL,,75229,2410 WALNUT HILL LN,2/1/2017,FY2017,32.8807469,-96.8969978,Restaurant,,
TAQUERIA EL SI HAY,Routine,9/6/2019,80,601,DAVIS,,75208,601 W DAVIS ST,9/1/2019,FY2019,32.7497374,-96.8318089,Restaurant,4.6,1319
TAQUERIA EL TOCALLO,Routine,8/26/2019,80,527,SUNSET,,75208,527 SUNSET AVE,8/1/2019,FY2019,32.7443715,-96.8313942,Restaurant,4.3,217
TAQUERIA FONDITA CELAYA,Routine,5/30/2019,99,10573,DENTON,,75220,10573 DENTON DR,5/1/2019,FY2019,32.8685171,-96.8807094,Restaurant,3.7,9
TAQUERIA JUANITA BONITA,Routine,7/16/2019,93,6929,SCYENE,,75227,6929 SCYENE RD,7/1/2019,FY2019,32.7639192,-96.7016499,Restaurant,4.5,178
TAQUERIA LA BENDICION DE DIOS,Routine,9/20/2017,83,3662,CAMP WISDOM,#2029,75237,3662 W CAMP WISDOM RD #2029,9/1/2017,FY2017,32.6592753,-96.878684,Restaurant,4.5,2
TAQUERIA LA ESPERANZA,Routine,11/7/2019,88,2992,WALNUT HILL,#B,75229,2992 WALNUT HILL LN STE #B,11/1/2019,FY2020,32.8806332,-96.878011,Restaurant,4.8,11
TAQUERIA LA FAMOSITA,Routine,10/2/2019,85,11716,FERGUSON,,75228,11716 FERGUSON RD,10/1/2019,FY2020,32.8544001,-96.6498856,Restaurant,4.8,24
TAQUERIA LA FAMOSITA,Follow-up,10/3/2018,87,10342,FERGUSON,,75228,10342 FERGUSON RD,10/1/2018,FY2019,32.8358304,-96.6717123,Restaurant,4.6,27
TAQUERIA LA PROVIDENCIA,Routine,8/19/2019,86,206,MADISON,,75208,206 S MADISON AVE,8/1/2019,FY2019,32.7438518,-96.826294,Restaurant,4.6,77
TAQUERIA LA SALSA VERDE (INSIDE),Routine,12/5/2019,88,14225,COIT,,75254,14225 COIT,12/1/2019,FY2020,32.9432211,-96.7698308,Restaurant,4.3,615
TAQUERIA LA UNION,Routine,8/15/2019,90,6326,C F HAWN,,75217,6326 C F HAWN FRWY,8/1/2019,FY2019,32.7334207,-96.7117577,Restaurant,4.1,75
TAQUERIA LA VENTANA,Routine,4/29/2019,87,920,HARWOOD,#140,75201,920 S HARWOOD ST #140,4/1/2019,FY2019,32.77747,-96.7900856,Restaurant,4.4,355
TAQUERIA LA VERACRUZANA,Routine,8/5/2019,80,1817,EDGEFIELD,,75224,1817 S EDGEFIELD AVE,8/1/2019,FY2019,32.7275297,-96.8447944,Restaurant,4.3,85
TAQUERIA LA VICTORIA,Routine,12/27/2019,85,2851,WESTMORELAND,,75233,2851 S WESTMORELAND RD,12/1/2019,FY2020,32.7152293,-96.8746197,Restaurant,4.1,226
TAQUERIA LE VENTANA,Routine,12/31/2019,96,3847,CEDAR SPRINGS,,75219,3847 CEDAR SPRINGS,12/1/2019,FY2020,32.8099476,-96.8101715,Cafe,4.2,1046
TAQUERIA LOS ALSOS DE JALISCO,Routine,10/8/2019,95,6012,ABRAMS,#102,75231,6012 ABRAMS RD #102,10/1/2019,FY2020,32.8577929,-96.7475172,Restaurant,3.5,250
TAQUERIA LOS CUATES,Routine,8/12/2019,85,440,BUCKNER,#103,75217,440 S BUCKNER BLVD #103,8/1/2019,FY2019,32.7192794,-96.6827125,Restaurant,4.2,111
TAQUERIA LUPITAS,Routine,8/1/2019,90,9628,OVERLAKE,#100,75220,9628 OVERLAKE DR #100,8/1/2019,FY2019,32.8575629,-96.8703306,Restaurant,3.7,62
TAQUERIA MI TIERRITA,Routine,10/11/2019,91,2838,DAVIS,,75211,2838 W DAVIS ST,10/1/2019,FY2020,32.749127,-96.868307,Restaurant,4.1,147
TAQUERIA MI ZACATECAS,Routine,8/5/2019,84,1913,EDGEFIELD,,75211,1913 S EDGEFIELD AVE,8/1/2019,FY2019,32.7265153,-96.8448781,Restaurant,,
TAQUERIA PANCHITO,Routine,12/11/2019,91,803,BEACON,#100,75223,803 S BEACON ST #100,12/1/2019,FY2020,32.796365,-96.7506275,Restaurant,4.3,144
TAQUERIA PEDRITOS,Routine,8/8/2019,80,321,JEFFERSON,,75203,321 E JEFFERSON BLVD,8/1/2019,FY2019,32.7453454,-96.8199247,Bar,4.4,134
TAQUERIA PINOCHO,Routine,8/2/2019,80,118,CARROLL,,75226,118 S CARROLL AVE,8/1/2019,FY2019,32.7915391,-96.7669861,Restaurant,4.1,326
TAQUERIA RICONADA,Routine,8/12/2019,83,2306,MOUNTAIN LAKE,,75224,2306 MOUNTAIN LAKE RD,8/1/2019,FY2019,32.7213481,-96.8559561,Restaurant,4.1,9
TAQUERIA ROSITA'S,Routine,10/28/2019,90,16201,SEAGOVILLE,#A,75253,16201 SEAGOVILLE RD #A,10/1/2019,FY2020,32.6775932,-96.5785183,Restaurant,4.7,3
TAQUERIA TAXCO,Routine,8/6/2019,88,3025,WEBB CHAPEL,#103,75220,3025 WEBB CHAPEL EXT #103,8/1/2019,FY2019,32.8587334,-96.8688169,Restaurant,4.4,43
TAQUERIA TAXCO,Routine,7/22/2019,82,2909,IRVING,,75247,2909 IRVING BLVD,7/1/2019,FY2019,32.8098672,-96.851468,Restaurant,4,1066
TAQUERIA TIERRA CALIENTE,Routine,7/10/2019,96,9429,EL CENTRO,#102,75220,9429 EL CENTRO DR #102,7/1/2019,FY2019,32.8635616,-96.8586993,Restaurant,4.6,34
TAQUERIA TIQUICHEO,Routine,8/26/2019,92,110,MARSALIS,#A,75203,110 S MARSALIS AVE STE #A,8/1/2019,FY2019,32.7477603,-96.8154146,Restaurant,4.2,74
TAQUERIA VALERIANA,Routine,8/24/2019,92,3240,SAMUELL,,75223,3240 SAMUELL BLVD,8/1/2019,FY2019,32.7928011,-96.7388362,Restaurant,4.1,23
TAQUERIA VAZQUEZ,Routine,8/12/2019,80,2410,HAMPTON,#100,75224,2410 S HAMPTON RD #100,8/1/2019,FY2019,32.7218471,-96.8567941,Restaurant,4,185
TAQUERIA Y RESTAURANTE LINDA VISTA,Routine,11/24/2019,80,10788,HARRY HINES,#B28,75220,10788 HARRY HINES BLVD #B28,11/1/2019,FY2020,32.8740701,-96.8825219,Restaurant,3.4,9
TAQUERIA'S ROJAS,Routine,4/16/2019,90,1328,JIM MILLER,#101,75217,1328 N JIM MILLER RD #101,4/1/2019,FY2019,32.7354789,-96.6998733,Restaurant,4.3,216
TASTE STATE & ALLEN BAR,Routine,9/18/2019,83,2400,ALLEN,,75204,2400 ALLEN ST,9/1/2019,FY2019,32.7975352,-96.7979877,Restaurant,4.3,410
TASTE THE WORLD,Routine,10/25/2018,92,17721,DALLAS,#104,75287,17721 N DALLAS PKWY #104,10/1/2018,FY2019,32.9909067,-96.830829,Cafe,4.4,2038
TAVERNA PIZZEIA & RISOTTERIA,Routine,8/20/2019,90,3312,KNOX,,75205,3312 KNOX ST,8/1/2019,FY2019,32.8240749,-96.7907083,Restaurant,4.5,501
TEA SHOP,Routine,7/10/2019,89,5521,GREENVILLE,#108,75206,5521 GREENVILLE AVE #108,7/1/2019,FY2019,32.853688,-96.7698721,Restaurant,4.4,570
TEAL'S BBQ,Routine,6/23/2017,85,4858,EAST GRAND,A,75223,4858 EAST GRAND AVE STE A,6/1/2017,FY2017,32.7874716,-96.7535956,Restaurant,3,1
TEAM BUILDING WITH TASTE,Routine,7/17/2019,98,18101,PRESTON,#302,75252,18101 PRESTON RD #302,7/1/2019,FY2019,32.9987735,-96.7990149,Restaurant,4.7,126
TEEKEE'S SHAVED ICE,Routine,9/25/2017,87,1626,MORRELL,,75203,1626 MORRELL AVE,9/1/2017,FY2017,32.738791,-96.797993,Restaurant,4.5,95
TEI AN,Routine,8/14/2019,89,1722,ROUTH,#110,75238,1722 ROUTH ST STE #110,8/1/2019,FY2019,32.7919671,-96.7951263,Restaurant,4.4,336
TEI TEI ROBATA BAR,Routine,9/20/2019,80,2906,HENDERSON,,75206,2906 N HENDERSON AVE,9/1/2019,FY2019,32.8204348,-96.7845843,Bar,4.5,1082
TEJANO BBQ & MORE,Routine,11/18/2019,95,17509,COIT,#2,75252,17509 COIT RD #2,11/1/2019,FY2020,32.9893947,-96.7687499,Restaurant,4.5,373
TEJANO'S DINER,Routine,9/17/2019,91,8318,LAKE JUNE,,75217,8318 LAKE JUNE RD,9/1/2019,FY2019,32.7338291,-96.6774908,Restaurant,4.3,184
TEJAS,Routine,11/26/2019,80,250,BISHOP,#110,75208,250 N BISHOP AVE #110,11/1/2019,FY2020,32.746813,-96.8283024,Restaurant,4.2,169
TEN,Routine,9/5/2019,80,1888,SYLVAN,#F100,75208,1888 SYLVAN AVE #F100,9/1/2019,FY2019,32.7696058,-96.8355181,Restaurant,4.6,996
TEN BELLS TAVERN,Routine,6/20/2019,92,232,SEVENTH,,75208,232 W SEVENTH ST,6/1/2019,FY2019,32.7486994,-96.8259927,Bar,4.4,443
TEN ELEVEN GRILL,Routine,10/25/2018,86,1011,CORINTH,,75215,1011 CORINTH ST,10/1/2018,FY2019,32.7649761,-96.7898317,Restaurant,4.4,327
TEPA BAR & GRILL,Routine,8/8/2019,81,428,HAMPTON,,75208,428 S HAMPTON RD,8/1/2019,FY2019,32.7416219,-96.8560561,Restaurant,4,544
TEPPO YAKITORI & SUSHI BR,Routine,7/16/2019,90,2014,GREENVILLE,,75206,2014 GREENVILLE AVE,7/1/2019,FY2019,32.8144516,-96.7699067,Bar,4.5,1801
TEQUILA RESTAURANTE Y BAR,Routine,12/27/2019,88,2620,WALNUT HILL,,75229,2620 WALNUT HILL LN,12/1/2019,FY2020,32.8807392,-96.889687,Bar,3.6,30
TERILLIS RESTAURANT & BAR,Routine,9/25/2019,80,2815,GREENVILLE,,75206,2815 GREENVILLE AVE,9/1/2019,FY2019,32.8232249,-96.7704427,Bar,4.6,801
TERIYAKI HOUSE,Routine,11/4/2019,94,4344,HAMPTON,#150,75232,4344 S HAMPTON RD #150,11/1/2019,FY2020,32.6908138,-96.8565846,Restaurant,4.6,95
TEXACO S&A FOOD MART,Routine,9/18/2019,81,11770,FERGUSON,,75228,11770 FERGUSON RD,9/1/2019,FY2019,32.8549684,-96.6492253,Restaurant,,
TEXADELPHIA,Follow-up,12/13/2019,85,5500,GREENVILLE,#600,75206,5500 GREENVILLE AVE #600,12/1/2019,FY2020,32.8521485,-96.7683882,Restaurant,3.8,458
TEXAS BEST SMOKEHOUSE,Routine,10/10/2019,95,4880,MOUNTAIN CREEK,#120,75236,4880 MOUNTAIN CREEK PKWY #120,10/1/2019,FY2020,32.6723887,-96.968205,Restaurant,4.4,133
TEXAS CATERING,Routine,12/26/2019,94,6211,OWENS,#130,75235,6211 OWENS ST #130,12/1/2019,FY2020,32.8271869,-96.8388232,Restaurant,4.7,48
TEXAS DE BRAZIL,Routine,7/19/2019,86,2727,CEDAR SPRINGS,,75201,2727 CEDAR SPRINGS RD,7/1/2019,FY2019,32.8015462,-96.8061695,Restaurant,4.6,1466
TEXAS SEAFOOD MARKETS,Routine,12/19/2018,80,4831,LANCASTER,#B,75216,4831 S LANCASTER RD #B,12/1/2018,FY2019,32.68936,-96.7916705,Restaurant,4.3,476
TEXAS WING STOP,Routine,4/30/2019,85,3118,AL LIPSCOMB,,75215,3118 AL LIPSCOMB WAY,4/1/2019,FY2019,32.7752059,-96.7673889,Restaurant,4.3,150
TGS MINI MART & CAR WASH,Routine,5/15/2019,92,2917,LOMBARDY,,75220,2917 LOMBARDY LN,5/1/2019,FY2019,32.8670893,-96.875996,Restaurant,3.8,364
THAI EXPRESS,Routine,5/8/2019,91,13350,DALLAS,#3650,75240,13350 DALLAS PKWY #3650,5/1/2019,FY2019,32.9290218,-96.8200386,Bar,4.5,651
THAI LAO EXPRESS,Routine,12/12/2019,94,19129,PRESTON,#160,75252,19129 PRESTON RD #160,12/1/2019,FY2020,33.0085612,-96.7961691,Restaurant,4.5,644
THAI LOTUS KITCHEN,Routine,7/12/2019,94,3851,CEDAR SPRINGS,#D,75219,3851 CEDAR SPRINGS RD #D,7/1/2019,FY2019,32.8100026,-96.8103594,Cafe,4.2,1046
THAI OPAL,Routine,10/2/2019,92,6300,SKILLMAN,#156,75231,6300 SKILLMAN ST #156,10/1/2019,FY2020,32.863771,-96.74598,Restaurant,4.5,1635
THAI SPICE,Routine,12/16/2019,89,18111,DALLAS,#200,75287,18111 N DALLAS PKWY #200,12/1/2019,FY2020,32.9958891,-96.8302009,Restaurant,4.4,544
THAI THAI,Follow-up,10/9/2019,80,1731,GREENVILLE,,75206,1731 GREENVILLE AVE,10/1/2019,FY2020,32.8119547,-96.7707021,Restaurant,4.5,424
THAI WOK IN & GO,Routine,7/29/2019,98,11742,MARSH,#B,75229,11742 MARSH LN #B,7/1/2019,FY2019,32.9088179,-96.855661,Restaurant,4.4,482
THE ALCOVE,Routine,3/2/2019,89,2907,STATE,,75204,2907 STATE ST,3/1/2019,FY2019,32.7975654,-96.7978572,Restaurant,4.3,410
THE ALLIGATOR,Routine,8/3/2017,60,9540,GARLAND,862,75218,9540 GARLAND RD STE 862,8/1/2017,FY2017,32.8340022,-96.701326,Restaurant,4.6,590
THE ARMORY DE,Routine,12/30/2019,93,2714,ELM,,75226,2714 ELM ST,12/1/2019,FY2020,32.784475,-96.784087,Restaurant,4.1,705
THE ART OF WINE,Routine,10/12/2018,100,11909,PRESTON,#1415,75230,11909 PRESTON RD #1415,10/1/2018,FY2019,32.9115062,-96.8055428,Bar,4.4,649
THE ARTISAN,Routine,10/22/2019,86,2330,FLORA,#200,75201,2330 FLORA ST #200,10/1/2019,FY2020,32.7895254,-96.7977448,Restaurant,4.6,33
THE ARTISAN,Routine,10/22/2019,88,2330,FLORA,#300,75201,2330 FLORA ST #300,10/1/2019,FY2020,32.7895254,-96.7977448,Restaurant,4.6,33
THE BEST HOT DOG IN TOWN,Routine,12/3/2018,95,8017,LAKE JUNE,,75217,8017 LAKE JUNE RD,12/1/2018,FY2019,32.7347389,-96.6839031,Restaurant,3.9,535
THE BIG MOUTH BURGER COMPANY,Routine,5/31/2019,80,1323,CLARENDON,#A,75208,1323 W CLARENDON DR #A,5/1/2019,FY2019,32.7352142,-96.844,Restaurant,4.8,69
THE BLUE FISH,Follow-up,1/9/2020,70,3519,GREENVILLE,,75206,3519 GREENVILLE AVE,1/1/2020,FY2020,32.830511,-96.7704397,Bar,4.3,446
THE BLUE FISH,Routine,12/17/2019,87,18149,DALLAS,#100,75287,18149 DALLAS PKWY #100,12/1/2019,FY2020,32.9965207,-96.8306615,Restaurant,4.4,312
THE BOILING CRAB,Routine,12/27/2019,87,10560,WALNUT,#100,75243,10560 WALNUT ST #100,12/1/2019,FY2020,32.9160057,-96.7015929,Restaurant,4.5,2422
THE CAPITAL GRILLE,Routine,11/27/2019,93,500,CRESCENT,#135,75201,500 CRESCENT CT #135,11/1/2019,FY2020,32.7950842,-96.8047,Restaurant,4.8,5
THE CARIBBEAN CABANA,Routine,1/6/2020,92,920,HARWOOD,#174,75201,920 S HARWOOD #174,1/1/2020,FY2020,32.77747,-96.7900856,Restaurant,4.4,355
THE CLOVER CLUB,Routine,9/19/2019,90,2404,CEDAR SPRINGS,#400,75201,2404 CEDAR SPRINGS RD STE #400,9/1/2019,FY2019,32.7964413,-96.8048335,Bar,4.3,364
THE COMMISSARY,Routine,11/27/2018,94,2201,TUCKER,#110,75214,2201 TUCKER ST #110,11/1/2018,FY2019,32.8119545,-96.7320518,Bar,4.5,136
THE COMMON TABLE,Routine,7/15/2019,91,2917,FAIRMOUNT,,75201,2917 FAIRMOUNT ST,7/1/2019,FY2019,32.7981454,-96.8062794,Bar,4.3,617
THE CONTINENTAL RESTAURANT,Routine,8/29/2019,81,3011,GULDEN,#109,75212,3011 GULDEN #109,8/1/2019,FY2019,32.7793722,-96.8289924,Bar,4.2,455
THE CRAB STATION,Routine,9/16/2019,98,2813,COMMERCE,,75226,2813 COMMERCE ST,9/1/2019,FY2019,32.7835797,-96.7826403,Restaurant,4.2,291
THE CRAB STATION OYSTER BAR,Routine,8/27/2019,84,9780,WALNUT,#270,75243,9780 WALNUT ST #270,8/1/2019,FY2019,32.9216441,-96.719405,Restaurant,4.3,2106
THE DAPPER DOUGHNUT,Routine,1/17/2019,99,13350,DALLAS,#500,75240,13350 DALLAS PKWY #500,1/1/2019,FY2019,32.9290218,-96.8200386,Bar,4.5,651
THE DEN & RUMOR LOUNGE,Routine,9/22/2017,97,2710,MCKINNEY,A,75204,2710 MCKINNEY AVE A,9/1/2017,FY2017,32.8048027,-96.7987686,Restaurant,5,1
THE DEN & RUMOR LOUNGE,Routine,9/22/2017,100,2710,MCKINNEY,B,75204,2710 MCKINNEY AVE B,9/1/2017,FY2017,32.7978093,-96.8009976,Restaurant,4.4,639
THE DONUT PALACE,Routine,1/10/2020,94,7989,BELTLINE,#307,75248,7989 BELTLINE RD #307,1/1/2020,FY2020,32.952419,-96.7705201,Restaurant,,
THE DONUT PALACE,Routine,1/9/2020,94,9751,WALNUT,#106,75243,9751 WALNUT ST #106,1/1/2020,FY2020,32.9239514,-96.7189877,Restaurant,4.1,50
THE DONUT SHOP,Routine,10/7/2019,85,1820,MOCKINGBIRD,14,75235,1820 W MOCKINGBIRD LN 14,10/1/2019,FY2020,32.8216964,-96.8541098,Restaurant,4.6,712
THE DOUGH DOUGH,Routine,3/13/2019,92,5915,FOREST,#320,75230,5915 FOREST LN #320,3/1/2019,FY2019,32.9105913,-96.8062114,Restaurant,4.4,172
THE DREAM CAFE,Routine,7/11/2019,83,2800,ROUTH,#170,75201,2800 ROUTH ST #170,7/1/2019,FY2019,32.7990123,-96.8034173,Restaurant,4.2,190
THE DUBLINER,Routine,7/25/2019,91,2818,GREENVILLE,,75206,2818 GREENVILLE AVE,7/1/2019,FY2019,32.8235834,-96.769948,Restaurant,4.3,672
THE DUMP - THE DUMP,Routine,2/19/2019,100,2500,VICTORY,3003,75201,2500 VICTORY AVE PLTM 3003,2/1/2019,FY2019,32.7903143,-96.810148,Restaurant,1,1
THE FOUNDERY,Routine,10/17/2018,98,2303,PITTMAN,B,75208,2303 PITTMAN ST STE B,10/1/2018,FY2019,32.7727821,-96.8315408,Restaurant,4.2,638
THE GEM,Routine,12/20/2018,89,5915,FOREST,#360,75230,5915 FOREST LN #360,12/1/2018,FY2019,32.9105913,-96.8062114,Restaurant,4.4,172
THE GEM,Routine,12/10/2018,97,6030,LUTHER,#160,75225,6030 LUTHER LN #160,12/1/2018,FY2019,32.8631956,-96.8070479,Restaurant,4.4,1173
THE GINGER MAN,Routine,7/15/2019,90,2718,BOLL,,75204,2718 BOLL ST,7/1/2019,FY2019,32.7982734,-96.8029716,Bar,4.4,676
THE GRAPE,Routine,7/30/2019,91,2808,GREENVILLE,,75206,2808 GREENVILLE AVE,7/1/2019,FY2019,32.8233578,-96.7700051,Bar,4.6,801
THE GREEN DOOR,Routine,8/27/2019,87,600,HARWOOD,,75201,600 S HARWOOD ST,8/1/2019,FY2019,32.7787108,-96.7917778,Bar,4.4,552
THE GROVE,Routine,3/27/2019,95,3019,MCKINNON,,75201,3019 MCKINNON ST,3/1/2019,FY2019,32.7966049,-96.8103447,Bar,4.6,125
THE HEIGHTS,Routine,11/6/2019,81,2015,ABRAMS,,75214,2015 ABRAMS PKWY,11/1/2019,FY2020,32.8144457,-96.7531624,Restaurant,4.4,385
THE HENRY,Routine,9/17/2019,93,2301,AKARD,,75201,2301 N AKARD ST,9/1/2019,FY2019,32.7892021,-96.8055857,Restaurant,4.4,478
THE HIDEOUT,Routine,10/8/2018,93,1910,PACIFIC,#210,75201,1910 PACIFIC AVE #210,10/1/2018,FY2019,32.7826453,-96.7954613,Restaurant,4.3,11
THE INDEPENDENT HOUSE & EATERY,Routine,2/1/2019,93,2712,MAIN,,75226,2712 MAIN ST,2/1/2019,FY2019,32.7837296,-96.7834961,Restaurant,4.1,1169
THE ISLAND SPOT,Routine,12/4/2019,80,309,JEFFERSON,,75208,309 W JEFFERSON BLVD,12/1/2019,FY2020,32.7433396,-96.8267146,Restaurant,4,65
THE JUICE BAR,Routine,11/6/2019,96,5560,LOVERS,243,75209,5560 W LOVERS LN STE 243,11/1/2019,FY2020,32.8501457,-96.8182246,Bar,4.3,376
THE JUICE BAR,Routine,11/8/2018,91,12050,INWOOD,#120,75244,12050 INWOOD RD #120,11/1/2018,FY2019,32.9127177,-96.8179008,Restaurant,4.1,334
THE JUNGLE BURGER,Routine,1/16/2019,80,4515,VILLAGE FAIR,#A-1,75224,4515 VILLAGE FAIR DR #A-1,1/1/2019,FY2019,32.6919514,-96.8287796,Restaurant,4.3,3
THE KINGS ONE STOP SHOP,Routine,11/19/2018,98,9750,WALNUT,#170,75243,9750 WALNUT ST STE #170,11/1/2018,FY2019,32.9228378,-96.7204773,Restaurant,4,23
THE KITCHEN AT PRESTON TRL,Routine,7/17/2019,96,17370,PRESTON,#415,75252,17370 PRESTON RD #415,7/1/2019,FY2019,32.9890394,-96.801289,Restaurant,4.4,674
THE KOLACHE,Routine,12/4/2019,99,18101,PRESTON,#204A,75252,18101 PRESTON RD #204A,12/1/2019,FY2020,32.9987735,-96.7990149,Restaurant,4.7,126
THE KOSHER PALATE,Routine,11/20/2019,84,7989,BELTLINE,#154,75248,7989 BELTLINE RD #154,11/1/2019,FY2020,32.952419,-96.7705201,Restaurant,,
THE LOCAL OAK,Routine,8/14/2019,89,409,ZANG,,75208,409 N ZANG BLVD,8/1/2019,FY2019,32.7485748,-96.8250687,Restaurant,4.5,488
THE LOT,Routine,1/13/2020,90,7530,EAST GRAND,,75214,7530 EAST GRAND AVE,1/1/2020,FY2020,32.8102698,-96.7291205,Bar,4.1,777
